CANONICAL_SMILES,INCHIKEY,common_name,appears_in_N_ds
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,RSYYJDDKKMHYJX-ITNKIYFISA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,OBHPZGCUDBEXBJ-QJQZBQRQSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,KZKZYJUMDCTQPK-PICNGLBESA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1,TXWWUPZFSFCKAH-YYZBCGORSA-N,,2
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,LHRDAYSQQHZXIP-SNLOLGNNSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,RUSVAUDQCUCAIP-VKSKUSHNSA-N,,2
O=C(NCC1CC1)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,CIDCWYGJBMLXNV-KCIKGWAESA-N,,2
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,OJDAIGZSBBSKGY-UHFFFAOYSA-N,,2
O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OC[C@@H](O)COCc3ccco3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12,DFKPBUZAUWTLJY-KVRHHBQGSA-N,,2
O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OCc3ccccc3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12,OFANGNFUSNKWLW-ICBRJBJWSA-N,,2
CC(C)CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12,XQGYPVYSJBOIOQ-LXUUIWEGSA-N,,2
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,MXXWOMGUGJBKIW-YPCIICBESA-N,,2
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,QGNJRVVDBSJHIZ-QHLGVNSISA-N,,2
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-QVNODVLKSA-N,,2
Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2,OXADWIWBQNXZSM-ALCCZGGFSA-N,,2
COc1cccc(C2Oc3ccc(OC)cc3C(=O)C2O)c1,DCZXSNAFUJXMBY-UHFFFAOYSA-N,,2
COCOc1cc(OC)ccc1C(=O)/C=C\c1ccc2c(c1)OCO2,RXJXFVXIDAILKB-CLTKARDFSA-N,,2
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-LLBQBPMSSA-N,,2
COCOc1ccc(Br)cc1C(=O)C1O[C@H]1c1cccc(OC)c1,SNVGYXYHKSVZLV-ZENAZSQFSA-N,,2
COc1cc(O)c(C(=O)/C=C\c2ccc3c(c2)OCO3)c(OC)c1,HAIRUBAWLBUWML-HYXAFXHYSA-N,,2
CN(CCc1ccccn1)c1ccc2c(c1)Cc1ccccc1-2,JLVXUVJNMZBXSS-UHFFFAOYSA-N,,2
Oc1c2c(c(O)n1Cc1ccc3c(c1)OCO3)[C@H]1[C@H](O)[C@H](O)C/C(=N/OCc3ccccc3)[C@H]1CC2,BCMWEFRKCAYACI-JICWRIAJSA-N,,2
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,ANWRLHXDBNQKMD-SXYILLPKSA-N,,2
N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,XQRVCODIGHFXKQ-UHFFFAOYSA-N,,2
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccccc4)c3O)CC[C@H]12,ZMKQUBSBYHVBNH-ZXDYXXIYSA-N,,2
C[C@H]1CCC2C(=O)NC(Cc3ccccc3)C(=O)N2[C@@H]1c1ccccc1,LCEPWRZCGOJERG-GRCLEANCSA-N,,2
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n([C@@H](C)c4ccccc4)c3O)CC[C@@H]12,GTCFUNMEMPJGPK-ZWQUJSQRSA-N,,2
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n([C@@H](C)c4ccccc4)c3O)CC[C@H]12,COGCPCNFUTUBIF-BFNKMDKUSA-N,,2
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n([C@@H](C)c4ccccc4)c3O)CC[C@H]12,GTCFUNMEMPJGPK-VIYNXPPXSA-N,,2
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@@H]12,LUMAEGQMBVNCRK-UYDOUYDOSA-N,,2
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@@H]12,FTPXTQFPSRUHOG-MGVMIDFCSA-N,,2
Oc1c2c(c(O)n1Cc1ccc3c(c1)OCO3)[C@H]1[C@H](O)[C@H](O)C/C(=N/OCc3ccccc3)[C@@H]1CC2,BCMWEFRKCAYACI-BMDWIMCXSA-N,,2
O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@@H]12)OCc1ccccc1,AEDPRUXGSIJLII-CDNWINIESA-N,,2
Cc1ccc2[nH]c3nc4cccnc4cc3c2c1,KLYDOKUGPCXHKK-UHFFFAOYSA-N,,2
c1ccc2c(c1)-c1nc3ccccc3cc1[C@H]2N1CCOCC1,GCVZMKPZSVQVNL-FQEVSTJZSA-N,,2
Cc1ccc(Nc2nnc(-c3ccc4c(c3)OCO4)o2)c(C)c1,SWIUQBFXLZSMJW-UHFFFAOYSA-N,,2
O=C(/C=C\C=C/c1ccc2c(c1)OCO2)N1CCCCC1,MXXWOMGUGJBKIW-PORYWJCVSA-N,,2
C[C@]12CC[C@@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,WKRLQDKEXYKHJB-ZVZYQTTQSA-N,,2
CC(C)CO[C@H](c1ccc2c(c1)OCO2)[C@H](C)Br,ZLVMDWQCFMCCCO-HZMBPMFUSA-N,,2
CC(C)=C[C@H]1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,KPMWGGRSOPMANK-HKALDPMFSA-N,,2
CC(C)=C[C@H]1[C@@H](COC(=O)c2cc3c(cc2Cl)OCO3)C1(C)C,AXLBVVLIPLJARG-QWHCGFSZSA-N,,2
CC(C)CC1C(=O)N2CCC[C@@H]2[C@@]2(O)O[C@](NC(=O)C3C=C4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,YDOTUXAWKBPQJW-PBZBGSMASA-N,,2
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,BKRGVLQUQGGVSM-KSSFIOAISA-N,,2
CC#C[C@@]1(O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)C[C@]21C,BHZCGCMWEVHUBA-PMBHKHONSA-N,,2
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)C[C@@H]1CCCO1,KBAFPSLPKGSANY-KEKNWZKVSA-N,,2
CC(C)(C)C(=O)C([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1,QZUIQRACPQHJJM-MRTLOADZSA-N,,2
O=C1C2=CCc3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)[C@@H]2[C@H](O)[C@@H]2OC12,DNVWSWBUBQYWLG-DXDGOQJESA-N,,2
Nc1ncnc2[nH]c(-c3ccc(C[P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)nc12,GJZPZDIRYQLPCG-UHFFFAOYSA-N,,2
COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)[C@H]3O)C(=O)NC(C)C(=O)NC(C)C(=O)N2C)cc1,TWOWSRSKGJSZHZ-XVHLYNODSA-N,,2
COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4O)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,VXVGFMUNENQGFW-UHFFFAOYSA-N,,2
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,FTLDJPRFCGDUFH-UHFFFAOYSA-N,,2
CCCCCCC1C(=O)O[C@H](C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1OC(=O)CC(C)C,UIFFUZWRFRDZJC-LQAFZFIFSA-N,,2
CC(C)c1c(CN(C)[C@@H](C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,GNUXVOXXWGNPIV-IBGZPJMESA-N,,2
CCC(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,PCZOHLXUXFIOCF-PHPFVICGSA-N,,2
CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-GQEOVNBMSA-N,,2
CO[C@@H]1C[C@H](O[C@@H]2C(C)C(=O)O[C@@H](C)[C@@H](C)[C@@H](OC(C)=O)C(C)C(=O)[C@@]3(CO3)C[C@@H](C)[C@@H](O[C@@H]3O[C@@H](C)C[C@@H](N(C)C)[C@@H]3OC(C)=O)[C@@H]2C)O[C@H](C)[C@@H]1OC(C)=O,LQCLVBQBTUVCEQ-YGLSHBAHSA-N,,2
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,YXSLJKQTIDHPOT-LJCJQEJUSA-N,,2
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,VYVKHNNGDFVQGA-UHFFFAOYSA-N,,2
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,QTANTQQOYSUMLC-UHFFFAOYSA-O,,2
Cc1cc(Cl)nc2ccc(Cc3ccc4nc(Cl)cc(C)c4c3)cc12,RVHRUJSUMLKIHE-UHFFFAOYSA-N,,2
COc1cccc(-c2cc(NCCc3c[nH]c4ccc(OC)cc34)ncn2)c1,QRJBXWYXNWSUGD-UHFFFAOYSA-N,,2
COc1cccc(-c2cncnc2NCc2ccc(OC)cc2OC)c1,UZGCYUZSEIMXRE-UHFFFAOYSA-N,,2
COc1cccc(-c2nccc(N(C)Cc3ccco3)n2)c1,ZBNHPBUORRTCOI-UHFFFAOYSA-N,,2
CNc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,JUQUONHYJFAPCT-UHFFFAOYSA-N,,2
COCCn1c(=O)cnc2cnc(Nc3cccc(OC)c3)nc21,VNIFGPODEKABQZ-UHFFFAOYSA-N,,2
CN(Cc1ccco1)c1nc(-c2cccc(C#N)c2)nc2ccccc12,GLDVYORZZLDMMA-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,DBGGBZZVFXIECK-UHFFFAOYSA-N,,2
CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,SPIFQXPRSJKRAO-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2ccc3ncnc(N(C)C)c3c2)cc1,UBZNQOALRSZEOK-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,FPSSHDGVWLFGKY-UHFFFAOYSA-N,,2
CN(C)c1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,ZENKRLALRYRJSE-UHFFFAOYSA-N,,2
C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,JGIFSQPBZMIFQM-UHFFFAOYSA-N,,2
O=c1c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1,PPXDDUGYQNQBHS-HXUWFJFHSA-N,,2
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc6c(c5)OCO6)cc34)c2c1,AEAHYOFRSUJAJS-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc5c(c4)OCO5)n3)c2c1,FHNUHXIFOIMTOL-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,GYYFLYOVEUYNPY-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)cn1,JBTIXYZABMASJD-UHFFFAOYSA-N,,2
COc1cccc(-c2nccc(NCc3ccccc3OC)n2)c1,QIYJGDGJSIIILO-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3c(C)noc3C)cc12,JZOIHGXIINGYQR-UHFFFAOYSA-N,,2
Clc1ccccc1-c1nccc(NCCN2CCOCC2)n1,IXXGHQIWFRZYAB-UHFFFAOYSA-N,,2
COc1ncc2nc(CCc3ccccc3)c(=O)n(CCc3ccccc3)c2n1,FHIOJCIEMHTMTL-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncncc2-c2ccc3c(c2)OCO3)cn1,PHOXKAQJJHNVSM-UHFFFAOYSA-N,,2
Clc1ccccc1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,FYJBUNRSXXWFPK-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NCc3cnc(C)cn3)c3ccccc3n2)c1,JPVLUPLFPPCVAQ-UHFFFAOYSA-N,,2
Cc1cccc(CNc2ncnc3ccc(-c4c(C)noc4C)cc23)c1,KBQBHEGYJAOYON-UHFFFAOYSA-N,,2
Cc1cccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,DBTWZLIQIQEKBB-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4ccc5c(c4)OCO5)ncn3)c2c1,MHOMKWXIZDGSNU-UHFFFAOYSA-N,,2
CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,QPNSUFNLXRDZNK-MRXNPFEDSA-N,,2
COc1ccc(CNc2ncncc2-c2ccccc2OC)c(OC)c1,HGRFORDIPQUPFN-UHFFFAOYSA-N,,2
CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,QVPKGYDQHRFNDU-UHFFFAOYSA-N,,2
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,VOGCHXDJNYQAEZ-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncncc1-c1ccc(N(C)C)cc1,ZQMPNVTWOMDQPE-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,RUQXKKVIBSBOED-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2ccoc2)n1,WPTWWDOXOVKZFO-UHFFFAOYSA-N,,2
COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,NXJAAAAQVKWCEV-UHFFFAOYSA-N,,2
Cc1noc(C)c1-c1nc(NC2CC2)c2ccccc2n1,XCINVDNLCCXLLT-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,HLCYIWXIGHWUSQ-UHFFFAOYSA-N,,2
COc1cccc(-c2ccc3ncnc(N(C)Cc4ccco4)c3c2)c1,XRFQRJXLBUIRJS-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,XBOMJAJPLPEHSF-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NC3CC3)c3ccccc3n2)c1,QVBIBGCQGHDTOQ-UHFFFAOYSA-N,,2
CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,PBJIOVQCYBRCRK-UHFFFAOYSA-N,,2
COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,JBJYTZXCZDNOJW-JLHYYAGUSA-N,,2
Cc1cccc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,BAXFJLFGZNSWBF-UHFFFAOYSA-N,,2
COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,FJDDSMSDZHURBJ-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,PPOUBOLTOFWIPX-UHFFFAOYSA-N,,2
c1ccc(Nc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1,PWFDNJJUEHURDK-UHFFFAOYSA-N,,2
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,UEGIMWFULJHODD-LJQANCHMSA-N,,2
CS(=O)(=O)Nc1cccc(-c2nc(NC3CC3)c3ccccc3n2)c1,WVFWHWUAJQNZON-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4ccoc4)nc4ccccc34)c2c1,FGELOUNAQVPTSQ-UHFFFAOYSA-N,,2
COc1ccc2nc3c(c(-c4ccccc4)c2c1)CCC3,WPUYPSITBWQJGY-UHFFFAOYSA-N,,2
CN(Cc1ccco1)c1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,WIDSZGSCOFPKSO-UHFFFAOYSA-N,,2
Cc1noc(C)c1-c1nccc(NC2CC2)n1,SHSPPHHPWGHIAE-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cn1,ZYPDDDVHNCSAHH-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncncc1-c1ccc2c(c1)OCO2,FGGKTXOIFZTBKE-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3cccc(C#N)c3)cc12,JNXHXQYASIHEQE-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)c1,BUAZWNCFWAZJLD-UHFFFAOYSA-N,,2
COc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,MFHWEROTSMDMOG-UHFFFAOYSA-N,,2
COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,NDNWTFXUTFHCEG-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4cccnc4)cc23)c(OC)c1,LNAWZQPISHMMII-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,ZETUPHUEYQPSLR-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4Cl)n3)c2c1,FVYDRNYYOOKZSX-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2ccccc2OC)nc2ccccc12,QBUYNLCTDWCHPX-UHFFFAOYSA-N,,2
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,LUINDDOUWHRIPW-UHFFFAOYSA-N,,2
COc1ccccc1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,BUKIMVPGUHWXQF-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1,FRUSYUAARLNXAF-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4cccnc4)nc4ccccc34)c2c1,BCNKHXGVUMZKQO-UHFFFAOYSA-N,,2
COc1cccc(-c2cncnc2NCc2ccccc2OC)c1,BHYZIPMUNVXSEO-UHFFFAOYSA-N,,2
CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1,PIDKODIHWKDESE-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccoc5)cc34)c2c1,SJVJITRWOMJEOI-UHFFFAOYSA-N,,2
CN(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,UAKWLVYMKBWHMX-RVDMUPIBSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12,BKHXRNGRGPVNKF-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccoc3)c2c1,UIUWSOROOZKWMI-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2ccc3ncnc(N(C)Cc4ccco4)c3c2)cc1,USOJHPWMWKKVNU-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2c(C)noc2C)n1,OZUUSWCXRCQDCO-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4cccc(C#N)c4)ncn3)c2c1,DSXFWBBIPMUQDK-UHFFFAOYSA-N,,2
CN1Cc2ccccc2[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,WRNKIDLXXXIELU-IEBWSBKVSA-N,,2
COc1ccc(CNc2ccnc(-c3ccc(N(C)C)cc3)n2)c(OC)c1,UOZPFNQXMXADLU-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2cncnc2Nc2ccccc2)cc1,PRCJVNOOAOBQSW-UHFFFAOYSA-N,,2
c1ccc2c(NCCN3CCOCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,VNGKUXSPWRYFLG-UHFFFAOYSA-N,,2
COc1cccc(-c2ccc3ncnc(N(C)C)c3c2)c1,CWAHEBLFACFUBY-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,KFEGGEZCDJISLX-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,FIGONFGVGMSPID-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc4c(c3)OCO4)c2c1,LXRGSBCXKYEARW-UHFFFAOYSA-N,,2
COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1,RULIAUGJMVIUMH-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c(OC)c1,SAYDWYDBMRKGEW-UHFFFAOYSA-N,,2
COc1ccc(CNc2ccnc(-c3c(C)noc3C)n2)c(OC)c1,AIMHCBUYYJXOQQ-UHFFFAOYSA-N,,2
Cc1c(C)c(O)c(C=CCCC#CCCCC#CCO)c(C)c1O,YJJCOKZDOWPHHH-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,CHYCPHNXHGMPBZ-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2cncnc2N(C)Cc2ccco2)cc1,FHJRWKYRXYSYAG-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,ARDHHDUGMFXQJG-UHFFFAOYSA-N,,2
COc1ccc(CNc2ccnc(-c3cccc(C#N)c3)n2)c(OC)c1,ZCBRGCWZOCBUAH-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3C#N)cc12,ZSKAWWGVJNHUOM-UHFFFAOYSA-N,,2
Cc1cccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c1,AKJMINLXQHAFPX-UHFFFAOYSA-N,,2
CCCCC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,HDOIPCLEKCEANF-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3Cl)c2c1,LIOLHDMAPXNVHF-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c(OC)c1,AYGHTCXPRYESOL-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2ccoc2)nc2ccccc12,AHWZAOPMZZOXQW-UHFFFAOYSA-N,,2
COc1cccc(-c2cc(NCc3ccccc3OC)ncn2)c1,MWWKSUWOTCVNTE-UHFFFAOYSA-N,,2
CN(Cc1ccco1)c1ncncc1-c1ccc2c(c1)OCO2,GXZWRFOYMNJVFA-UHFFFAOYSA-N,,2
