CANONICAL_SMILES,INCHIKEY,common_name,appears_in_N_ds
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,JUCNEAUQSMPJAM-OAQYLSRUSA-N,,2
Cc1cccc(CNc2ncnc3ccc(-c4ccccc4C#N)cc23)c1,JIAHIRQZKOQHBI-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3c(C)noc3C)c2c1,YUPPGBDMGUTLTO-UHFFFAOYSA-N,,2
Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1,FFIHPLFDTQQFOP-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1,FVDIJPBSGHAKDC-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c(OC)c1,INXBGWGHPYAQQD-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5cccc(C#N)c5)cc34)c2c1,LQYQKZPPVQHLLD-UHFFFAOYSA-N,,2
CCNc1ncc2nc(C)c(=O)n(Cc3cccc(OC)c3)c2n1,JTQZMEBREINHDO-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)c1,FTPBRPKGQWNJBU-UHFFFAOYSA-N,,2
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cc1,BLVCUDHAADAALR-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncnc3ccc(-c4ccccc4C(F)(F)F)cc23)cn1,GLXDHXUBADQZIK-UHFFFAOYSA-N,,2
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,KRVOJOCLBAAKSJ-KBXCAEBGSA-N,,2
O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,BVMYCHKQPGEOSI-HNNXBMFYSA-N,,2
Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2cccs2)c1=O,CXYIIIVMKSSYEB-UHFFFAOYSA-N,,2
COC(=O)N[C@H](c1ccccc1)[C@@]1(C)C[C@@H]1C(C)C(=O)Nc1ccc2ccccc2c1,JXVHJUZZJVAJIL-WILBJJRBSA-N,,2
COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,OVSRTRIJGTXFBU-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncncc2-c2ccc(C(=O)N(C)C)cc2)c(OC)c1,BUGPDHRXVIQYQH-UHFFFAOYSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,LARSRNLZBNNPEQ-ITNKIYFISA-N,,2
COc1cccc(Cn2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,XFKAOVCSJQZYCY-UHFFFAOYSA-N,,2
COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,WDHGYUQIEDLFSR-OAQYLSRUSA-N,,2
CC(C(=O)N[C@@H](CO)Cc1ccccc1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,ACGNORVVGCXOJV-MQBOFBGISA-N,,2
COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1,BWURKXKNKUNIAG-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N(C)C)nc32)c1,SXBIVAHGNQZSFF-UHFFFAOYSA-N,,2
O=C(NCCc1c[nH]c2ccccc12)C1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,JAMBXNGZNZANBX-PGUDGJDMSA-N,,2
COc1cc2c(cc1OC)-c1cc3nc4ccccc4nc3n1C(C)(C)C2,HIXSPVQXXDULHS-UHFFFAOYSA-N,,2
CC(C(=O)NCC1CC1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,AABYLPRACHMDSN-BIWBPYCESA-N,,2
C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,JUVIOZPCNVVQFO-DPVFXHEMSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1,ZVRIKQGMBDIQQJ-UXCOJYHUSA-N,,2
C#CCN1C(C)=C(C(=O)CCO)[C@@H](c2cccc(-n3oo3)c2)C(C(=O)OC)=C1C,VNIMHBLANIQWNY-HXUWFJFHSA-N,,2
CC(C(=O)NCc1ccccn1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,AHRCPCLEXQYEJS-CAZSOIEISA-N,,2
CN1CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,IYGYMKDQCDOMRE-QZTJIDSGSA-N,,2
CC(C)c1cc(F)cc2c1C[C@](CCN(C)CCCc1nc3ccccc3[nH]1)(OC(=O)C1CC1)CC2,SYLIICYFBKGBKE-PMERELPUSA-N,,2
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(OC)nc32)c1,GMOWEVWIDPUNFM-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(C(=O)N(C)C)cc3)c2c1,JIHMYQMFWAOMSG-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(OC)nc32)c1,HISQMAUZTVMJJO-UHFFFAOYSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,UASPQOUICXEIES-ZZSYSKQCSA-N,,2
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21,UTBSBSOBZHXMHI-HUUCEWRRSA-N,,2
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,YUUJFZVJTACOIK-LJQANCHMSA-N,,2
COc1ccc(CNC(=O)C(C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)cc1OC,RIHPJAMHMFMAPP-YWOFYXMZSA-N,,2
COc1ccccc1CNc1ncncc1-c1ccc(C(=O)N(C)C)cc1,WIJZCUJSSWASCM-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c(OC)c1,RPJOKHULJJNVQW-UHFFFAOYSA-N,,2
Cc1ccc(CNC(=O)C(C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c(F)c1F,UWUAUBSTHKQAQC-DJJASRLASA-N,,2
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,RINPELQWLUGERM-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(OC)nc32)c1,FNIZIGKWJGTDJC-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4ccccc4C#N)cc23)c(OC)c1,UQXZAESEVWTGOU-UHFFFAOYSA-N,,2
CN1CCc2cc3c(cc2[C@@H]1c1c(O)oc2c4c(ccc12)OCO4)OCO3,BTOVFGCPMGFUNV-QGZVFWFLSA-N,,2
COc1cccc(CNc2ccc3nc(-c4ccc(N)cc4)c(OC)n3n2)c1,HQRHGSRWOHGIRI-UHFFFAOYSA-N,,2
Cc1ccc(CNC(=O)C(C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)o1,SRNJFFZNRXKBLI-INTCKJDQSA-N,,2
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,HFJUUHQPAHYNAU-UHFFFAOYSA-N,,2
Cc1ccc(CNC(=O)C(C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c(F)c1F,UWUAUBSTHKQAQC-YGNBHVKESA-N,,2
O=C(Nc1ccc2ccccc2c1)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,JTUINJHDTNXECT-HRFHJXJKSA-N,,2
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,FFHFOLPQDRCDSM-UHFFFAOYSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1,PJIKXBHOCWDLSG-ZZUNMJNSSA-N,,2
CCNc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1,ABHJUZQJWKCQDG-UHFFFAOYSA-N,,2
CC(=O)N[C@H](c1ccccc1)[C@@]1(C)C[C@@H]1C(C)C(=O)Nc1ccc2ccccc2c1,CYCMCGJPKRYQDF-RHEQDMENSA-N,,2
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1,QYTHPTNFHVSQOA-UHFFFAOYSA-N,,2
CCNc1ncc2nc(-c3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1,APEGOIROQZMVLL-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4ccc(C(=O)N(C)C)cc4)ncn3)c2c1,XJRNVWNTDWNGGP-UHFFFAOYSA-N,,2
COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ccccn4)C3)C2)cc1,RDBLEXHTOJNYDY-NRFANRHFSA-N,,2
COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4cccc(OC)c4)nc32)c1,DKVNAGXTJUWVGQ-UHFFFAOYSA-N,,2
COc1ccc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)c(OC)c1,KHKKOCRHGIRSQS-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,GRJCQPUBLJCELA-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12,VLNJFWRQSQKQRQ-UHFFFAOYSA-N,,2
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1,SOGBWUGCTDSXCM-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1,CRHIFYPDAJPSLL-UHFFFAOYSA-N,,2
COc1cccc(-c2ccc3ncnc(NCCc4c[nH]c5ccc(OC)cc45)c3c2)c1,PETXLFQWICXLKY-UHFFFAOYSA-N,,2
COc1cccc(-c2cc(NCc3ccc(OC)cc3OC)ncn2)c1,RFKPNWRWMOIEHN-UHFFFAOYSA-N,,2
COc1ccc(CNc2cc(-c3ccccc3Cl)ncn2)c(OC)c1,QWZFAFMZDRSDKM-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)cc1,NYIAMZTVDFGSMO-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccoc4)n3)c2c1,BUIPJAXBVPYADU-UHFFFAOYSA-N,,2
Cc1cnc(CNc2nc(-c3ccoc3)nc3ccccc23)cn1,LYNUOVZJAPOJPE-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,VHVYRHXPDKAXIW-UHFFFAOYSA-N,,2
COc1ccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c(OC)c1,VRFJPKSDXDTARK-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C(F)(F)F)n3)c2c1,ROFRCNHJUQZGTL-UHFFFAOYSA-N,,2
COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,SJVJSPWKPCUULI-UHFFFAOYSA-N,,2
Clc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,PFGNAHWXWSMBLS-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,AYQPDDHPUFPFIA-UHFFFAOYSA-N,,2
COc1cc(/C=C\c2ccc(OC)cc2OC)cc(OC)c1,JDBCWSHYEQUBLW-WAYWQWQTSA-N,,2
COc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,DHVJKWYKFUQEMQ-UHFFFAOYSA-N,,2
COc1ccc(CNc2ccnc(-c3ccccc3OC)n2)c(OC)c1,CNLCEEFHXLHMIL-UHFFFAOYSA-N,,2
CN(Cc1ccco1)c1ncnc2ccc(-c3ccoc3)cc12,HPEXDGPTJGDENZ-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)cnc3cnc(OCc4ccccc4)nc32)c1,QQKQKCHRDPGHAL-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,QGNATZKTENVQDQ-UHFFFAOYSA-N,,2
COc1ccc(CNC(=O)C(C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)cc1OC,RIHPJAMHMFMAPP-RSIJQCJCSA-N,,2
COc1ccc(CNc2cc(-c3ccccc3C)ncn2)c(OC)c1,DBZUUAZUDSUCCS-UHFFFAOYSA-N,,2
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,RAMROQQYRRQPDL-HNNXBMFYSA-N,,2
COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,YBQNSQMWEYBTMA-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4cccnc4)ncn3)c2c1,OEQBTQBMZJLFGU-UHFFFAOYSA-N,,2
CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)Cc1ccccc1-2,RQYIUGOJQFWLAZ-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncncc2-c2ccc(N(C)C)cc2)c(OC)c1,CRFKBHQGYXHOEV-UHFFFAOYSA-N,,2
CC(=O)NCCNc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,OLYXDHAIZGVERN-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(N(C)C)cc4)n3)c2c1,PFNNBGXQHRVDSX-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(C)nc3cnc(N(C)C)nc32)c1,FNIXDKAFGBRKKO-UHFFFAOYSA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](N)c1ccccc1,ZWMWNOXLPBMYMO-WSSQXNBJSA-N,,2
COc1cccc(-c2nc(NCc3ccccc3OC)c3ccccc3n2)c1,OSGUEGDQTDXPKW-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2ccc3c(c2)OCO3)n1,QHYCIZCVJLQRCS-UHFFFAOYSA-N,,2
COc1ccc(CNc2nc(-c3c(C)noc3C)nc3ccccc23)c(OC)c1,GZMTZUSNJFFPLJ-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)cnc3cnc(N4CCOCC4)nc32)c1,FKZMILDLRLTJJU-UHFFFAOYSA-N,,2
CN(C)c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,BMEAWMCLBHWLHI-UHFFFAOYSA-N,,2
CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(CCc3ccccc3)c2n1,CWGRVBUIUPDCTE-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4cccc(C#N)c4)n3)c2c1,WWGBIMKYQGLXPF-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2ccccc2OC)n1,UFLBCOFCKISYCT-UHFFFAOYSA-N,,2
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1,GSTYVAHZDLGCBY-GOSISDBHSA-N,,2
Cc1noc(C)c1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,WHKUIXXXHLWMPL-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2cccc(C#N)c2)nc2ccccc12,YADHTNSZCUWXNP-UHFFFAOYSA-N,,2
COc1cccc(-c2nccc(NCc3cnc(C)cn3)n2)c1,FTOGHBNAQJRVFK-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1,LEFSKDLSUQIMBU-UHFFFAOYSA-N,,2
CN(C)C(=O)c1ccc(-c2ccc3ncnc(N(C)Cc4ccco4)c3c2)cc1,MQJSHZZPRVCBLD-UHFFFAOYSA-N,,2
CN(C)S(=O)(=O)c1ccc2c(c1)C(=Cc1cc3c([nH]1)CCCC3)C(=O)N2,LOGJQOUIVKBFGH-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2c(C)noc2C)nc2ccccc12,PXEZALBLYXTSCR-UHFFFAOYSA-N,,2
COc1cccc(-c2ccc3ncnc(NCc4ccccc4OC)c3c2)c1,KQSBBOFNNSUBDG-UHFFFAOYSA-N,,2
COc1cccc(-c2ccc3ncnc(NCc4cnc(C)cn4)c3c2)c1,HWQKXWWKSLBGGN-UHFFFAOYSA-N,,2
COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,FPFRMESVMCSVRP-UHFFFAOYSA-N,,2
COc1cccc(-c2nc(NCc3ccc(OC)cc3OC)c3ccccc3n2)c1,HXNYBHRKWLONAF-UHFFFAOYSA-N,,2
CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1,AVXQPEKZIGPIJW-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(C#N)c4)nc4ccccc34)c2c1,ODQGYUFGQOBQKF-UHFFFAOYSA-N,,2
O=C(NCc1cccc2ccccc12)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,YKHNKRISIRHUEB-LJTKZVQESA-N,,2
CN(C)c1ccc(-c2cncnc2NCCN2CCOCC2)cc1,CMCQXKWIWIGENC-UHFFFAOYSA-N,,2
COc1ccc(CNC(=O)C2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)cc1OC,RTDUMXYNEMUTGW-NNNMJZHGSA-N,,2
COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(CCC#N)c2=O)cc1,NGDZJXLIOJNNRM-UHFFFAOYSA-N,,2
Cc1cnc(CNc2nc(-c3ccc(N(C)C)cc3)nc3ccccc23)cn1,NMNAVBNHUYBLJI-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(CCC#N)c3n2)c1,OKZOGKYSMRVUSS-UHFFFAOYSA-N,,2
Cc1cnc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)cn1,WXZOCAAZKGNHEZ-UHFFFAOYSA-N,,2
COc1ccccc1CNc1ccnc(-c2ccccc2C(F)(F)F)n1,REZCMAUNHFSXNS-UHFFFAOYSA-N,,2
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,MZTHCPHJPIHVBW-UHFFFAOYSA-N,,2
COc1ccc(CNc2cc(-c3ccccc3OC)ncn2)c(OC)c1,AHZDWIPYNWUZFH-UHFFFAOYSA-N,,2
Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,LLPIDJXFHUUTPC-UHFFFAOYSA-N,,2
COc1ccc(CNc2nc(-c3ccoc3)nc3ccccc23)c(OC)c1,XILIZODGNZSFLH-UHFFFAOYSA-N,,2
COc1ccc(CNc2cc(-c3cccc(NS(C)(=O)=O)c3)ncn2)c(OC)c1,KNQKRKNBODYLAF-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncncc2-c2ccc3c(c2)OCO3)c(OC)c1,WCYKQPXORCKWCA-UHFFFAOYSA-N,,2
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,FPFFTEAVCWFSKS-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccccc5C#N)cc34)c2c1,UNUQJGDVJMRMAL-UHFFFAOYSA-N,,2
COc1ccc(CNc2ncncc2-c2ccccc2C)c(OC)c1,GAASFPWDJUNQGW-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncncc2-c2ccc(N(C)C)cc2)cn1,DLUJEJCUMFBYLX-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cncnc32)c1,XUVPUZLDMHOJHP-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1,XHUCKZSGJQGKGN-UHFFFAOYSA-N,,2
O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,BJIPVHLRWSDKOS-UHFFFAOYSA-N,,2
COc1ccccc1CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,CRYPVBUFABUDFA-UHFFFAOYSA-N,,2
COc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccs3)c2n1,QGPIDTWBSVGMIY-UHFFFAOYSA-N,,2
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,OFCLARYYBGKCHN-UHFFFAOYSA-N,,2
COc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(CCc3ccccc3)c2n1,QPLPFSZWBJAVGW-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4c(C)noc4C)nc4ccccc34)c2c1,FIPOSBQHEUPAMD-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccnc3)c2c1,YWDXTTPFBYGPIP-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C(F)(F)F)ncn3)c2c1,JXHGRJGMIVLFGF-UHFFFAOYSA-N,,2
c1cncc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,XYRSIIPMFTZWDA-UHFFFAOYSA-N,,2
COc1ccc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c(OC)c1,WMRZCRRGWQURAJ-UHFFFAOYSA-N,,2
Cc1cccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c1,MDQCNVBCJVMATA-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ccnc(-c4cccnc4)n3)c2c1,CTMPBJZQZKMWCN-UHFFFAOYSA-N,,2
Cc1cnc(CNc2ncnc3ccc(-c4ccccc4C)cc23)cn1,UMTYOTUYKXEPIW-UHFFFAOYSA-N,,2
COc1cccc(Cn2c(=O)cnc3cnc(Oc4ccccc4)nc32)c1,YGZREONIMCYPEH-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C)ncn3)c2c1,KNFWSOQBHLPKEI-UHFFFAOYSA-N,,2
CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2[C@H]1C)OCO3,OFUDZKKOKPGXOH-GFCCVEGCSA-N,,2
COc1ccc(CNc2nc(-c3cccc(C#N)c3)nc3ccccc23)c(OC)c1,REYYWBTXCRJPAL-UHFFFAOYSA-N,,2
COc1cccc(-c2cncnc2N(C)Cc2ccco2)c1,CSAZWYVKDTUCGS-UHFFFAOYSA-N,,2
Cc1cccc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)c1,IRXUERLBHIFREV-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5cccnc5)cc34)c2c1,GRMIDXUPMOYGMU-UHFFFAOYSA-N,,2
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,AJGYXMZHCDLQBQ-MRXNPFEDSA-N,,2
C[C@@H]1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,AQTITSBNGSVQNZ-SNVBAGLBSA-N,,2
COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,OSFGDKNWVPYGBC-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1,UOWVXCMQXJHTQV-UHFFFAOYSA-N,,2
c1nc(NCCN2CCOCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,WCSKSSNIVMDLSF-UHFFFAOYSA-N,,2
O=C(c1ccc2c(c1)OCO2)N1CCCCC1,BXBNADAPIHHXJQ-UHFFFAOYSA-N,,2
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1,XIIOZBGFXMOHDU-UHFFFAOYSA-N,,2
Cc1nc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O,HNMUOXBYMSVHJX-UHFFFAOYSA-N,,2
CN(C)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,RZZZGIDGUMFAEG-UHFFFAOYSA-N,,2
